rr,time,stage
0.866,1.164,0
0.828,1.992,0
0.824,2.816,0
0.84,3.656,0
0.828,4.484,0
0.824,5.308,0
0.842000000000001,6.15,0
0.835999999999999,6.986,0
0.814,7.8,0
0.832,8.632,0
0.822000000000001,9.454,0
0.805999999999999,10.26,0
0.814,11.074,0
0.814,11.888,0
0.794,12.682,0
0.795999999999999,13.478,0
0.804,14.282,0
0.794,15.076,0
0.789999999999999,15.866,0
0.800000000000001,16.666,0
0.797999999999998,17.464,0
0.790000000000003,18.254,0
0.799999999999997,19.054,0
0.806000000000001,19.86,0
0.794,20.654,0
0.800000000000001,21.454,0
0.803999999999998,22.258,0
0.800000000000001,23.058,0
0.788,23.846,0
0.800000000000001,24.646,0
0.82,25.466,0
0.809999999999999,26.276,0
0.808,27.084,0
0.821999999999999,27.906,0
0.810000000000002,28.716,0
0.799999999999997,29.516,0
0.808000000000003,30.324,0
0.821999999999999,31.146,0
0.815999999999999,31.962,0
0.819999999999997,32.782,0
0.836000000000006,33.618,0
0.826000000000001,34.444,0
0.815999999999995,35.26,0
0.835999999999999,36.096,0
0.826000000000001,36.922,0
0.82,37.742,0
0.824000000000005,38.566,0
0.821999999999996,39.388,0
0.810000000000002,40.198,0
0.816000000000003,41.014,0
0.831999999999994,41.846,0
0.82,42.666,0
0.824000000000005,43.49,0
0.844000000000001,44.334,0
0.839999999999996,45.174,0
0.832000000000001,46.006,0
0.841999999999999,46.848,0
0.829999999999998,47.678,0
0.812000000000005,48.49,0
0.826000000000001,49.316,0
0.811999999999998,50.128,0
0.808,50.936,0
0.82,51.756,0
0.828000000000003,52.584,0
0.814,53.398,0
0.82,54.218,0
0.837999999999994,55.056,0
0.834000000000003,55.89,0
0.811999999999998,56.702,0
0.824000000000005,57.526,0
0.821999999999996,58.348,0
0.804000000000002,59.152,0
0.811999999999998,59.964,0
0.832000000000001,60.796,0
0.826000000000001,61.622,0
0.826000000000001,62.448,0
0.853999999999999,63.302,0
0.844000000000001,64.146,0
0.835999999999999,64.982,0
0.834000000000003,65.816,0
0.810000000000002,66.626,0
0.775999999999996,67.402,0
0.784000000000006,68.186,0
0.793999999999997,68.98,0
0.769999999999996,69.75,0
0.756,70.506,0
0.742000000000004,71.248,0
0.733999999999995,71.982,0
0.762,72.744,0
0.804000000000002,73.548,0
0.829999999999998,74.378,0
0.819999999999993,75.198,0
0.788000000000011,75.986,0
